.TW,6202,6202.TW,盛群
.TW,6205,6205.TW,詮欣
.TW,6206,6206.TW,飛捷
.TW,6209,6209.TW,今國光
.TW,6213,6213.TW,聯茂
.TW,6214,6214.TW,精誠
.TW,6215,6215.TW,和椿
.TW,6216,6216.TW,居易
.TW,6224,6224.TW,聚鼎
.TW,6225,6225.TW,天瀚
.TW,6226,6226.TW,光鼎
.TW,6230,6230.TW,尼得科超眾
.TW,6235,6235.TW,華孚
.TW,6239,6239.TW,力成
.TW,6243,6243.TW,迅杰
.TW,6257,6257.TW,矽格
.TW,6269,6269.TW,台郡
.TW,6271,6271.TW,同欣電
.TW,6277,6277.TW,宏正
.TW,6278,6278.TW,台表科
.TW,6281,6281.TW,全國電
.TW,6282,6282.TW,康舒
.TW,6283,6283.TW,淳安
.TW,6285,6285.TW,啟碁
.TW,6288,6288.TW,聯嘉
.TW,6405,6405.TW,悅城
.TW,6409,6409.TW,旭隼
.TW,6412,6412.TW,群電
.TW,6414,6414.TW,樺漢
.TW,6415,6415.TW,矽力*-KY
.TW,6416,6416.TW,瑞祺電通
.TW,6423,6423.TW,億而得-創
.TW,6426,6426.TW,統新
.TW,6431,6431.TW,光麗-KY
.TW,6438,6438.TW,迅得
.TW,6442,6442.TW,光聖
.TW,6443,6443.TW,元晶
.TW,6446,6446.TW,藥華藥
.TW,6449,6449.TW,鈺邦
.TW,6451,6451.TW,訊芯-KY
.TW,6456,6456.TW,GIS-KY
.TW,6464,6464.TW,台數科
.TW,6472,6472.TW,保瑞
.TW,6477,6477.TW,安集
.TW,6491,6491.TW,晶碩
.TW,6504,6504.TW,南六
.TW,6505,6505.TW,台塑化
.TW,6515,6515.TW,穎崴
.TW,6525,6525.TW,捷敏-KY
.TW,6526,6526.TW,達發
.TW,6531,6531.TW,愛普*
.TW,6533,6533.TW,晶心科
.TW,6534,6534.TW,正瀚-創
.TW,6541,6541.TW,泰福-KY
.TW,6550,6550.TW,北極星藥業-KY
.TW,6552,6552.TW,易華電
.TW,6558,6558.TW,興能高
.TW,6573,6573.TW,虹揚-KY
.TW,6579,6579.TW,研揚
.TW,6581,6581.TW,鋼聯
.TW,6582,6582.TW,申豐
.TW,6585,6585.TW,鼎基
.TW,6589,6589.TW,台康生技
.TW,6591,6591.TW,動力-KY
.TW,6592,6592.TW,和潤企業
.TW,6598,6598.TW,ABC-KY
.TW,6605,6605.TW,帝寶
.TW,6606,6606.TW,建德工業
.TW,6625,6625.TW,必應
.TW,6641,6641.TW,基士德-KY
.TW,6645,6645.TW,金萬林-創
.TW,6655,6655.TW,科定
.TW,6657,6657.TW,華安
.TW,6658,6658.TW,聯策
.TW,6666,6666.TW,羅麗芬-KY
.TW,6668,6668.TW,中揚光
.TW,6669,6669.TW,緯穎
.TW,6670,6670.TW,復盛應用
.TW,6671,6671.TW,三能-KY
.TW,6672,6672.TW,騰輝電子-KY
.TW,6674,6674.TW,鋐寶科技
.TW,6689,6689.TW,伊雲谷
.TW,6691,6691.TW,洋基工程
.TW,6695,6695.TW,芯鼎
.TW,6698,6698.TW,旭暉應材
.TW,6706,6706.TW,惠特
.TW,6715,6715.TW,嘉基
.TW,6719,6719.TW,力智
.TW,6742,6742.TW,澤米
.TW,6743,6743.TW,安普新
.TW,6753,6753.TW,龍德造船
.TW,6754,6754.TW,匯僑設計
.TW,6756,6756.TW,威鋒電子
.TW,6757,6757.TW,台灣虎航
.TW,6768,6768.TW,志強-KY
.TW,6770,6770.TW,力積電
.TW,6771,6771.TW,平和環保-創
.TW,6776,6776.TW,展碁國際
.TW,6781,6781.TW,AES-KY
.TW,6782,6782.TW,視陽
.TW,6789,6789.TW,采鈺
.TW,6790,6790.TW,永豐實
.TW,6792,6792.TW,詠業
.TW,6794,6794.TW,向榮生技-創
.TW,6796,6796.TW,晉弘
.TW,6799,6799.TW,來頡
.TW,6805,6805.TW,富世達
.TW,6806,6806.TW,森崴能源
.TW,6807,6807.TW,峰源-KY
.TW,6830,6830.TW,汎銓
.TW,6834,6834.TW,天二科技
.TW,6835,6835.TW,圓裕
.TW,6838,6838.TW,台新藥
.TW,6854,6854.TW,錼創科技-KY創
.TW,6861,6861.TW,睿生光電
.TW,6862,6862.TW,三集瑞-KY
.TW,6863,6863.TW,永道-KY
.TW,6869,6869.TW,雲豹能源
.TW,6873,6873.TW,泓德能源
.TW,6885,6885.TW,全福生技
.TW,6887,6887.TW,寶綠特-KY
.TW,6890,6890.TW,來億-KY
.TW,6901,6901.TW,鑽石投資
.TW,6902,6902.TW,GOGOLOOK
.TW,6906,6906.TW,現觀科
.TW,6909,6909.TW,創控
.TW,6914,6914.TW,阜爾運通
.TW,6916,6916.TW,華凌
.TW,6918,6918.TW,愛派司
.TW,6919,6919.TW,康霈*
.TW,6923,6923.TW,中台
.TW,6924,6924.TW,榮惠-KY創
.TW,6928,6928.TW,攸泰科技
.TW,6931,6931.TW,青松健康
.TW,6933,6933.TW,AMAX-KY
.TW,6936,6936.TW,永鴻生技
.TW,6937,6937.TW,天虹
.TW,6944,6944.TW,兆聯實業
.TW,6949,6949.TW,沛爾生醫-創
.TW,6951,6951.TW,青新-創
.TW,6952,6952.TW,大武山
.TW,6955,6955.TW,邦睿生技-創
.TW,6957,6957.TW,裕慶-KY
.TW,6958,6958.TW,日盛台駿
.TW,6962,6962.TW,奕力-KY
.TW,6965,6965.TW,中傑-KY
.TW,6969,6969.TW,成信實業*-創
.TW,6988,6988.TW,威力暘-創
.TW,6994,6994.TW,富威電力
.TW,7631,7631.TW,聚賢研發-創
.TW,7705,7705.TW,三商餐飲
.TW,7721,7721.TW,微程式
.TW,7722,7722.TW,LINEPAY
.TW,7732,7732.TW,金興精密
.TW,7736,7736.TW,虎山
.TW,7740,7740.TW,熙特爾-創
.TW,7749,7749.TW,意騰-KY
.TW,8011,8011.TW,台通
.TW,8016,8016.TW,矽創
.TW,8021,8021.TW,尖點
.TW,8028,8028.TW,昇陽半導體
.TW,8033,8033.TW,雷虎
.TW,8039,8039.TW,台虹
.TW,8045,8045.TW,達運光電
.TW,8046,8046.TW,南電
.TW,8070,8070.TW,長華*
.TW,8072,8072.TW,陞泰
.TW,8081,8081.TW,致新
.TW,8101,8101.TW,華冠
.TW,8103,8103.TW,瀚荃
.TW,8104,8104.TW,錸寶
.TW,8105,8105.TW,凌巨
.TW,8110,8110.TW,華東
.TW,8112,8112.TW,至上
.TW,8114,8114.TW,振樺電
.TW,8131,8131.TW,福懋科
.TW,8150,8150.TW,南茂
.TW,8162,8162.TW,微矽電子-創
.TW,8163,8163.TW,達方
.TW,8201,8201.TW,無敵
.TW,8210,8210.TW,勤誠
.TW,8213,8213.TW,志超
.TW,8215,8215.TW,明基材
.TW,8222,8222.TW,寶一
.TW,8249,8249.TW,菱光
.TW,8261,8261.TW,富鼎
.TW,8271,8271.TW,宇瞻
.TW,8341,8341.TW,日友
.TW,8367,8367.TW,建新國際
.TW,8374,8374.TW,羅昇
.TW,8404,8404.TW,百和興業-KY
.TW,8411,8411.TW,福貞-KY
.TW,8422,8422.TW,可寧衛
.TW,8429,8429.TW,金麗-KY
.TW,8438,8438.TW,昶昕
.TW,8442,8442.TW,威宏-KY
.TW,8443,8443.TW,阿瘦
.TW,8454,8454.TW,富邦媒
.TW,8462,8462.TW,柏文
.TW,8463,8463.TW,潤泰材
.TW,8464,8464.TW,億豐
.TW,8466,8466.TW,美吉吉-KY
.TW,8467,8467.TW,波力-KY
.TW,8473,8473.TW,山林水
.TW,8476,8476.TW,台境*
.TW,8478,8478.TW,東哥遊艇
.TW,8481,8481.TW,政伸
.TW,8482,8482.TW,商億-KY
.TW,8487,8487.TW,愛爾達-創
.TW,8488,8488.TW,吉源-KY
.TW,8499,8499.TW,鼎炫-KY
.TW,8926,8926.TW,台汽電
.TW,8940,8940.TW,新天地
.TW,8996,8996.TW,高力
.TW,9103,9103.TW,美德醫療-DR
.TW,910322,910322.TW,康師傅-DR
.TW,9105,9105.TW,泰金寶-DR
.TW,910861,910861.TW,神州-DR
.TW,9110,9110.TW,越南控-DR
.TW,911608,911608.TW,明輝-DR
.TW,911622,911622.TW,泰聚亨-DR
.TW,911868,911868.TW,同方友友-DR
.TW,912000,912000.TW,晨訊科-DR
.TW,9136,9136.TW,巨騰-DR
.TW,9802,9802.TW,鈺齊-KY
.TW,9902,9902.TW,台火
.TW,9904,9904.TW,寶成
.TW,9905,9905.TW,大華
.TW,9906,9906.TW,欣巴巴
.TW,9907,9907.TW,統一實
.TW,9908,9908.TW,大台北
.TW,9910,9910.TW,豐泰
.TW,9911,9911.TW,櫻花
.TW,9912,9912.TW,偉聯
.TW,9914,9914.TW,美利達
.TW,9917,9917.TW,中保科
.TW,9918,9918.TW,欣天然
.TW,9919,9919.TW,康那香
.TW,9921,9921.TW,巨大
.TW,9924,9924.TW,福興
.TW,9925,9925.TW,新保
.TW,9926,9926.TW,新海
.TW,9927,9927.TW,泰銘
.TW,9928,9928.TW,中視
.TW,9929,9929.TW,秋雨
.TW,9930,9930.TW,中聯資源
.TW,9931,9931.TW,欣高
.TW,9933,9933.TW,中鼎
.TW,9934,9934.TW,成霖
.TW,9935,9935.TW,慶豐富
.TW,9937,9937.TW,全國
.TW,9938,9938.TW,百和
.TW,9939,9939.TW,宏全
.TW,9940,9940.TW,信義
.TW,9941,9941.TW,裕融
.TW,9942,9942.TW,茂順
.TW,9943,9943.TW,好樂迪
.TW,9944,9944.TW,新麗
.TW,9945,9945.TW,潤泰新
.TW,9946,9946.TW,三發地產
.TW,9955,9955.TW,佳龍
.TW,9958,9958.TW,世紀鋼
